State,County,City,ZIP Code,Estimated Population,Zone ID,Zone Target Pop,Status,Showcase Business Name,Showcase Street,Showcase City,Showcase State,Showcase Zip
CA,Riverside,San Jacinto,92582,15649,COR-A,1006742,Available,,,,,
CA,Riverside,San Jacinto,92583,30236,COR-A,1006742,Available,,,,,
CA,Riverside,Menifee,92584,43400,COR-A,1006742,Available,,,,,
CA,Riverside,Menifee,92585,17797,COR-A,1006742,Available,,,,,
CA,Riverside,Menifee,92586,19815,COR-A,1006742,Available,,,,,
CA,Riverside,Menifee,92587,16675,COR-A,1006742,Available,,,,,
CA,Riverside,Temecula,92590,3660,COR-A,1006742,Available,,,,,
CA,Riverside,Temecula,92591,38272,COR-A,1006742,Available,,,,,
CA,Riverside,Temecula,92592,72492,COR-A,1006742,Available,,,,,
CA,Riverside,Wildomar,92595,29851,COR-A,1006742,Available,,,,,
CA,Riverside,Winchester,92596,23172,COR-A,1006742,Available,,,,,
CA,Orange,Irvine,92602,22871,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92603,20184,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92604,26853,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92606,21495,IRV-A,1006742,Available,,,,,
CA,Orange,Foothill Ranch,92610,11248,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92612,27522,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92614,24748,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92617,14044,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92618,16366,IRV-A,1006742,Available,,,,,
CA,Orange,Irvine,92620,38486,IRV-A,1006742,Available,,,,,
CA,Orange,Capistrano Beach,92624,7248,IRV-A,1006742,Available,,,,,
CA,Orange,Corona Del Mar,92625,12478,IRV-A,1006742,Available,,,,,
CA,Orange,Costa Mesa,92626,49341,IRV-A,1006742,Available,,,,,
CA,Orange,Costa Mesa,92627,61510,IRV-A,1006742,Available,,,,,
CA,Orange,Dana Point,92629,25756,IRV-A,1006742,Available,,,,,
CA,Orange,Lake Forest,92630,59182,IRV-A,1006742,Available,,,,,
CA,Orange,Laguna Woods,92637,16012,IRV-A,1006742,Available,,,,,
CA,Orange,Huntington Beach,92646,55224,IRV-A,1006742,Available,,,,,
CA,Orange,Huntington Beach,92647,57245,IRV-A,1006742,Available,,,,,
CA,Orange,Huntington Beach,92648,45317,IRV-A,1006742,Available,,,,,
CA,Orange,Huntington Beach,92649,32463,IRV-A,1006742,Available,,,,,
CA,Orange,Laguna Beach,92651,23881,IRV-A,1006742,Available,,,,,
CA,Orange,Laguna Hills,92653,29291,IRV-A,1006742,Available,,,,,
CA,Orange,Midway City,92655,8337,IRV-A,1006742,Available,,,,,
CA,Orange,Aliso Viejo,92656,49046,SAN-E,1006742,Available,,,,,
CA,Orange,Newport Coast,92657,9741,SAN-E,1006742,Available,,,,,
CA,Orange,Newport Beach,92660,34797,SAN-E,1006742,Available,,,,,
CA,Orange,Newport Beach,92661,3744,SAN-E,1006742,Available,,,,,
CA,Orange,Newport Beach,92662,2756,SAN-E,1006742,Available,,,,,
CA,Orange,Newport Beach,92663,21649,SAN-E,1006742,Available,,,,,
CA,Orange,San Clemente,92672,34464,SAN-E,1006742,Available,,,,,
CA,Orange,San Clemente,92673,29309,SAN-E,1006742,Available,,,,,
CA,Orange,San Juan Capistrano,92675,34731,SAN-E,1006742,Available,,,,,
CA,Orange,Silverado,92676,1945,SAN-E,1006742,Available,,,,,
CA,Orange,Laguna Niguel,92677,63297,SAN-E,1006742,Available,,,,,
CA,Orange,Trabuco Canyon,92678,494,SAN-E,1006742,Available,,,,,
CA,Orange,Trabuco Canyon,92679,32611,SAN-E,1006742,Available,,,,,
CA,Orange,Westminster,92683,89747,SAN-E,1006742,Available,,,,,
CA,Orange,Rancho Santa Margarita,92688,43792,SAN-E,1006742,Available,,,,,
CA,Orange,Mission Viejo,92691,47582,SAN-E,1006742,Available,,,,,
CA,Orange,Mission Viejo,92692,47222,SAN-E,1006742,Available,,,,,
CA,Orange,Ladera Ranch,92694,21944,SAN-E,1006742,Available,,,,,
CA,Orange,Santa Ana,92701,53908,SAN-E,1006742,Available,,,,,
CA,Orange,Santa Ana,92703,65445,SAN-E,1006742,Available,,,,,
CA,Orange,Santa Ana,92704,88123,SAN-E,1006742,Available,,,,,
CA,Orange,Santa Ana,92705,44706,SAN-E,1006742,Available,,,,,
CA,Orange,Santa Ana,92706,36457,SAN-E,1006742,Available,,,,,
CA,Orange,Santa Ana,92707,59492,SAN-E,1006742,Available,,,,,
CA,Orange,Fountain Valley,92708,56004,SAN-E,1006742,Available,,,,,
CA,Orange,Tustin,92780,57741,ANA-A,1006742,Available,,,,,
CA,Orange,Tustin,92782,23032,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92801,62068,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92802,42709,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92804,85914,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92805,70401,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92806,37173,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92807,36171,ANA-A,1006742,Available,,,,,
CA,Orange,Anaheim,92808,20039,ANA-A,1006742,Available,,,,,
CA,Orange,Brea,92821,35533,ANA-A,1006742,Available,,,,,
CA,Orange,Brea,92823,3613,ANA-A,1006742,Available,,,,,
CA,Orange,Fullerton,92831,34204,ANA-A,1006742,Available,,,,,
CA,Orange,Fullerton,92832,24752,ANA-A,1006742,Available,,,,,
CA,Orange,Fullerton,92833,51767,ANA-A,1006742,Available,,,,,
CA,Orange,Fullerton,92835,24010,ANA-A,1006742,Available,,,,,
CA,Orange,Garden Grove,92840,54083,ANA-A,1006742,Available,,,,,
CA,Orange,Garden Grove,92841,32845,ANA-A,1006742,Available,,,,,
CA,Orange,Garden Grove,92843,45214,ANA-A,1006742,Available,,,,,
CA,Orange,Garden Grove,92844,24307,ANA-A,1006742,Available,,,,,
CA,Orange,Garden Grove,92845,16333,ANA-A,1006742,Available,,,,,
CA,Riverside,Norco,92860,27198,COR-A,1006742,Available,,,,,
CA,Orange,Villa Park,92861,5781,ANA-A,1006742,Available,,,,,
CA,Orange,Orange,92865,19704,ANA-A,1006742,Available,,,,,
CA,Orange,Orange,92866,14885,ANA-A,1006742,Available,,,,,
CA,Orange,Orange,92867,44515,ANA-A,1006742,Available,,,,,
CA,Orange,Orange,92868,25404,ANA-A,1006742,Available,,,,,
CA,Orange,Orange,92869,37184,ANA-A,1006742,Available,,,,,
CA,Orange,Placentia,92870,52033,ANA-A,1006742,Available,,,,,
CA,Riverside,Corona,92879,46745,COR-A,1006742,Available,,,,,
CA,Riverside,Corona,92880,58763,COR-A,1006742,Available,,,,,
CA,Riverside,Corona,92881,30991,COR-A,1006742,Available,,,,,
CA,Riverside,Corona,92882,67917,COR-A,1006742,Available,,,,,
CA,Riverside,Corona,92883,29301,COR-A,1006742,Available,,,,,
CA,Orange,Yorba Linda,92886,46564,ANA-A,1006742,Available,,,,,
CA,Orange,Yorba Linda,92887,20006,ANA-A,1006742,Available,,,,,
CA,Ventura,Ventura,93001,32990,OXN-A,1006742,Available,,,,,
CA,Ventura,Ventura,93003,50474,OXN-A,1006742,Available,,,,,
CA,Ventura,Ventura,93004,29149,OXN-A,1006742,Available,,,,,
CA,Ventura,Camarillo,93010,42901,OXN-A,1006742,Available,,,,,
CA,Ventura,Camarillo,93012,34617,OXN-A,1006742,Available,,,,,
CA,Santa Barbara,Carpinteria,93013,16091,SAN-C,1006742,Available,,,,,
CA,Ventura,Fillmore,93015,17334,OXN-A,1006742,Available,,,,,
CA,Ventura,Moorpark,93021,36422,OXN-A,1006742,Available,,,,,
CA,Ventura,Oak View,93022,6106,OXN-A,1006742,Available,,,,,
CA,Ventura,Ojai,93023,20589,OXN-A,1006742,Available,,,,,
CA,Ventura,Oxnard,93030,59372,OXN-A,1006742,Available,,,,,
CA,Ventura,Oxnard,93033,82728,OXN-A,1006742,Available,,,,,
CA,Ventura,Oxnard,93035,27732,OXN-A,1006742,Available,,,,,
CA,Ventura,Oxnard,93036,41691,OXN-A,1006742,Available,,,,,
CA,Ventura,Piru,93040,2031,OXN-A,1006742,Available,,,,,
CA,Ventura,Port Hueneme,93041,23641,OXN-A,1006742,Available,,,,,
CA,Ventura,Point Mugu Nawc,93042,56,OXN-A,1006742,Available,,,,,
CA,Ventura,Port Hueneme Cbc Base,93043,333,OXN-A,1006742,Available,,,,,
CA,Ventura,Santa Paula,93060,32811,OXN-A,1006742,Available,,,,,
CA,Ventura,Simi Valley,93063,54366,OXN-A,1006742,Available,,,,,
CA,Ventura,Brandeis,93064,40,OXN-A,1006742,Available,,,,,
CA,Ventura,Simi Valley,93065,72508,OXN-A,1006742,Available,,,,,
CA,Ventura,Somis,93066,3102,OXN-A,1006742,Available,,,,,
CA,Santa Barbara,Summerland,93067,895,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93101,31683,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93103,20249,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93105,24815,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93108,11112,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93109,10858,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93110,16829,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Barbara,93111,17370,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Goleta,93117,53217,SAN-C,1006742,Available,,,,,
CA,Tulare,Alpaugh,93201,1348,VIS-A,1006742,Available,,,,,
CA,Kings,Armona,93202,4143,OXN-A,1006742,Available,,,,,
CA,Kern,Arvin,93203,20938,BAK-A,1006742,Available,,,,,
CA,Kings,Avenal,93204,15529,OXN-A,1006742,Available,,,,,
CA,Kern,Bodfish,93205,2113,BAK-A,1006742,Available,,,,,
CA,Kern,Buttonwillow,93206,2300,BAK-A,1006742,Available,,,,,
CA,Tulare,California Hot Springs,93207,263,VIS-A,1006742,Available,,,,,
CA,Tulare,Camp Nelson,93208,104,VIS-A,1006742,Available,,,,,
CA,Fresno,Coalinga,93210,19504,FRE-A,1006742,Available,,,,,
CA,Kings,Corcoran,93212,26079,OXN-A,1006742,Available,,,,,
CA,Kern,Delano,93215,55659,BAK-A,1006742,Available,,,,,
CA,Tulare,Ducor,93218,994,VIS-A,1006742,Available,,,,,
CA,Tulare,Earlimart,93219,10194,VIS-A,1006742,Available,,,,,
CA,Kern,Edison,93220,211,BAK-A,1006742,Available,,,,,
CA,Tulare,Exeter,93221,14945,VIS-A,1006742,Available,,,,,
CA,Kern,Pine Mountain Club,93222,2099,BAK-A,1006742,Available,,,,,
CA,Tulare,Farmersville,93223,10604,VIS-A,1006742,Available,,,,,
CA,Kern,Fellows,93224,451,BAK-A,1006742,Available,,,,,
CA,Kern,Frazier Park,93225,5077,BAK-A,1006742,Available,,,,,
CA,Kern,Glennville,93226,282,BAK-A,1006742,Available,,,,,
CA,Kings,Hanford,93230,65264,OXN-A,1006742,Available,,,,,
CA,Fresno,Huron,93234,6987,FRE-A,1006742,Available,,,,,
CA,Tulare,Ivanhoe,93235,4559,VIS-A,1006742,Available,,,,,
CA,Kern,Kernville,93238,1490,BAK-A,1006742,Available,,,,,
CA,Kings,Kettleman City,93239,1688,OXN-A,1006742,Available,,,,,
CA,Kern,Lake Isabella,93240,6056,BAK-A,1006742,Available,,,,,
CA,Kern,Lamont,93241,17489,BAK-A,1006742,Available,,,,,
CA,Fresno,Laton,93242,3468,FRE-A,1006742,Available,,,,,
CA,Kern,Lebec,93243,1699,BAK-A,1006742,Available,,,,,
CA,Tulare,Lemon Cove,93244,534,VIS-A,1006742,Available,,,,,
CA,Kings,Lemoore,93245,37412,OXN-A,1006742,Available,,,,,
CA,Tulare,Lindsay,93247,17423,VIS-A,1006742,Available,,,,,
CA,Kern,Lost Hills,93249,2739,BAK-A,1006742,Available,,,,,
CA,Kern,Mc Farland,93250,13522,BAK-A,1006742,Available,,,,,
CA,Kern,Mc Kittrick,93251,270,BAK-A,1006742,Available,,,,,
CA,Kern,Maricopa,93252,4176,BAK-A,1006742,Available,,,,,
CA,Santa Barbara,New Cuyama,93254,811,SAN-C,1006742,Available,,,,,
CA,Kern,Onyx,93255,614,BAK-A,1006742,Available,,,,,
CA,Tulare,Pixley,93256,5753,VIS-A,1006742,Available,,,,,
CA,Tulare,Porterville,93257,75004,VIS-A,1006742,Available,,,,,
CA,Tulare,Porterville,93258,2046,VIS-A,1006742,Available,,,,,
CA,Tulare,Posey,93260,200,VIS-A,1006742,Available,,,,,
CA,Tulare,Richgrove,93261,3099,VIS-A,1006742,Available,,,,,
CA,Tulare,Sequoia National Park,93262,63,VIS-A,1006742,Available,,,,,
CA,Kern,Shafter,93263,19582,BAK-A,1006742,Available,,,,,
CA,Tulare,Springville,93265,3699,VIS-A,1006742,Available,,,,,
CA,Kings,Stratford,93266,1587,OXN-A,1006742,Available,,,,,
CA,Tulare,Strathmore,93267,6237,VIS-A,1006742,Available,,,,,
CA,Kern,Taft,93268,16897,BAK-A,1006742,Available,,,,,
CA,Tulare,Terra Bella,93270,5837,VIS-A,1006742,Available,,,,,
CA,Tulare,Three Rivers,93271,2276,VIS-A,1006742,Available,,,,,
CA,Tulare,Tipton,93272,3583,VIS-A,1006742,Available,,,,,
CA,Tulare,Tulare,93274,69721,VIS-A,1006742,Available,,,,,
CA,Kern,Tupman,93276,161,BAK-A,1006742,Available,,,,,
CA,Tulare,Visalia,93277,50607,VIS-A,1006742,Available,,,,,
CA,Kern,Wasco,93280,27152,BAK-A,1006742,Available,,,,,
CA,Kern,Weldon,93283,2040,BAK-A,1006742,Available,,,,,
CA,Kern,Wofford Heights,93285,2536,BAK-A,1006742,Available,,,,,
CA,Tulare,Woodlake,93286,9548,VIS-A,1006742,Available,,,,,
CA,Kern,Woody,93287,119,BAK-A,1006742,Available,,,,,
CA,Tulare,Visalia,93291,52849,VIS-A,1006742,Available,,,,,
CA,Tulare,Visalia,93292,39032,VIS-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93301,12248,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93304,48731,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93305,37601,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93306,64587,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93307,82658,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93308,52447,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93309,58409,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93311,40829,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93312,56741,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93313,43553,BAK-A,1006742,Available,,,,,
CA,Kern,Bakersfield,93314,22393,BAK-A,1006742,Available,,,,,
CA,San Luis Obispo,San Luis Obispo,93401,28033,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Los Osos,93402,14318,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,San Luis Obispo,93405,35440,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,San Luis Obispo,93410,0,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Arroyo Grande,93420,28413,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Atascadero,93422,31375,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Avila Beach,93424,1261,SAN-C,1006742,Available,,,,,
CA,Monterey,Bradley,93426,1401,SAL-A,1006742,Available,,,,,
CA,Santa Barbara,Buellton,93427,5505,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Cambria,93428,6314,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Casmalia,93429,154,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Cayucos,93430,2972,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Creston,93432,1384,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Grover Beach,93433,13162,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Guadalupe,93434,7110,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Lompoc,93436,54017,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Lompoc,93437,3338,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Los Alamos,93440,2058,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Los Olivos,93441,1530,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Morro Bay,93442,10789,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Nipomo,93444,19244,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Oceano,93445,7173,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Paso Robles,93446,43714,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Pismo Beach,93449,7657,SAN-C,1006742,Available,,,,,
CA,Monterey,San Ardo,93450,740,SAL-A,1006742,Available,,,,,
CA,San Luis Obispo,San Miguel,93451,3779,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,San Simeon,93452,524,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Santa Margarita,93453,2899,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Maria,93454,36448,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Maria,93455,41684,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Maria,93458,55431,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Santa Ynez,93460,5255,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Shandon,93461,1623,SAN-C,1006742,Available,,,,,
CA,Santa Barbara,Solvang,93463,7646,SAN-C,1006742,Available,,,,,
CA,San Luis Obispo,Templeton,93465,9153,SAN-C,1006742,Available,,,,,
CA,Kern,Mojave,93501,5467,BAK-A,1006742,Available,,,,,
CA,Kern,California City,93505,14038,BAK-A,1006742,Available,,,,,
CA,Los Angeles,Acton,93510,7993,LAN-A,1006742,Available,,,,,
CA,Mono,Benton,93512,277,SAN-C,1006742,Available,,,,,
CA,Inyo,Big Pine,93513,1763,SAN-C,1006742,Available,,,,,
CA,Inyo,Bishop,93514,13857,SAN-C,1006742,Available,,,,,
CA,Kern,Boron,93516,2299,BAK-A,1006742,Available,,,,,
CA,Mono,Bridgeport,93517,670,SAN-C,1006742,Available,,,,,
CA,Kern,Caliente,93518,1146,BAK-A,1006742,Available,,,,,
CA,Kern,Cantil,93519,101,BAK-A,1006742,Available,,,,,
CA,Inyo,Darwin,93522,48,SAN-C,1006742,Available,,,,,
CA,Kern,Edwards,93523,3074,BAK-A,1006742,Available,,,,,
CA,Kern,Edwards,93524,229,BAK-A,1006742,Available,,,,,
CA,Inyo,Independence,93526,719,SAN-C,1006742,Available,,,,,
CA,Kern,Inyokern,93527,2387,BAK-A,1006742,Available,,,,,
CA,Kern,Johannesburg,93528,172,BAK-A,1006742,Available,,,,,
CA,Mono,June Lake,93529,633,SAN-C,1006742,Available,,,,,
CA,Inyo,Keeler,93530,47,SAN-C,1006742,Available,,,,,
CA,Kern,Keene,93531,509,BAK-A,1006742,Available,,,,,
CA,Los Angeles,Lake Hughes,93532,2932,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Lancaster,93534,39341,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Lancaster,93535,72046,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Lancaster,93536,70918,LAN-A,1006742,Available,,,,,
CA,Mono,Lee Vining,93541,449,SAN-C,1006742,Available,,,,,
CA,Los Angeles,Littlerock,93543,13033,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Llano,93544,1259,LAN-A,1006742,Available,,,,,
CA,Inyo,Lone Pine,93545,2082,SAN-C,1006742,Available,,,,,
CA,Mono,Mammoth Lakes,93546,9567,SAN-C,1006742,Available,,,,,
CA,Inyo,Olancha,93549,344,SAN-C,1006742,Available,,,,,
CA,Los Angeles,Palmdale,93550,74929,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Palmdale,93551,50798,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Palmdale,93552,38158,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Pearblossom,93553,2138,LAN-A,1006742,Available,,,,,
CA,Kern,Randsburg,93554,72,BAK-A,1006742,Available,,,,,
CA,Kern,Ridgecrest,93555,32560,BAK-A,1006742,Available,,,,,
CA,San Bernardino,Red Mountain,93558,125,SAN-D,1006742,Available,,,,,
CA,Kern,Rosamond,93560,18910,BAK-A,1006742,Available,,,,,
CA,Kern,Tehachapi,93561,34630,BAK-A,1006742,Available,,,,,
CA,San Bernardino,Trona,93562,1818,SAN-D,1006742,Available,,,,,
CA,Los Angeles,Valyermo,93563,388,LAN-A,1006742,Available,,,,,
CA,Los Angeles,Palmdale,93591,7285,LAN-A,1006742,Available,,,,,
CA,Inyo,Trona,93592,64,SAN-C,1006742,Available,,,,,
CA,Madera,Ahwahnee,93601,1909,SAN-C,1006742,Available,,,,,
CA,Fresno,Auberry,93602,3862,FRE-A,1006742,Available,,,,,
CA,Tulare,Badger,93603,222,VIS-A,1006742,Available,,,,,
CA,Madera,Bass Lake,93604,674,SAN-C,1006742,Available,,,,,
CA,Fresno,Big Creek,93605,175,FRE-A,1006742,Available,,,,,
CA,Fresno,Biola,93606,1217,FRE-A,1006742,Available,,,,,
CA,Fresno,Cantua Creek,93608,1114,FRE-A,1006742,Available,,,,,
CA,Fresno,Caruthers,93609,5640,FRE-A,1006742,Available,,,,,
CA,Madera,Chowchilla,93610,23833,SAN-C,1006742,Available,,,,,
CA,Fresno,Clovis,93611,45614,FRE-A,1006742,Available,,,,,
CA,Fresno,Clovis,93612,35351,FRE-A,1006742,Available,,,,,
CA,Madera,Coarsegold,93614,11661,SAN-C,1006742,Available,,,,,
CA,Tulare,Cutler,93615,6042,VIS-A,1006742,Available,,,,,
CA,Fresno,Del Rey,93616,2627,FRE-A,1006742,Available,,,,,
CA,Tulare,Dinuba,93618,28262,VIS-A,1006742,Available,,,,,
CA,Fresno,Clovis,93619,28965,FRE-A,1006742,Available,,,,,
CA,Merced,Dos Palos,93620,9591,STO-A,1006742,Available,,,,,
CA,Fresno,Dunlap,93621,464,FRE-A,1006742,Available,,,,,
CA,Fresno,Firebaugh,93622,9581,FRE-A,1006742,Available,,,,,
CA,Mariposa,Fish Camp,93623,69,STO-A,1006742,Available,,,,,
CA,Fresno,Five Points,93624,1134,FRE-A,1006742,Available,,,,,
CA,Fresno,Fowler,93625,7313,FRE-A,1006742,Available,,,,,
CA,Fresno,Friant,93626,1359,FRE-A,1006742,Available,,,,,
CA,Fresno,Helm,93627,123,FRE-A,1006742,Available,,,,,
CA,Fresno,Hume,93628,327,FRE-A,1006742,Available,,,,,
CA,Fresno,Kerman,93630,19162,FRE-A,1006742,Available,,,,,
CA,Fresno,Kingsburg,93631,15941,FRE-A,1006742,Available,,,,,
CA,Tulare,Kings Canyon National Pk,93633,25,VIS-A,1006742,Available,,,,,
CA,Fresno,Lakeshore,93634,33,FRE-A,1006742,Available,,,,,
CA,Merced,Los Banos,93635,38776,STO-A,1006742,Available,,,,,
CA,Madera,Madera,93636,11908,SAN-C,1006742,Available,,,,,
CA,Madera,Madera,93637,37743,SAN-C,1006742,Available,,,,,
CA,Madera,Madera,93638,49068,SAN-C,1006742,Available,,,,,
CA,Fresno,Mendota,93640,11880,FRE-A,1006742,Available,,,,,
CA,Fresno,Miramonte,93641,595,FRE-A,1006742,Available,,,,,
CA,Madera,North Fork,93643,3171,SAN-C,1006742,Available,,,,,
CA,Madera,Oakhurst,93644,8637,SAN-C,1006742,Available,,,,,
CA,Madera,O Neals,93645,318,SAN-C,1006742,Available,,,,,
CA,Fresno,Orange Cove,93646,10557,FRE-A,1006742,Available,,,,,
CA,Tulare,Orosi,93647,11874,VIS-A,1006742,Available,,,,,
CA,Fresno,Parlier,93648,15719,FRE-A,1006742,Available,,,,,
CA,Fresno,Fresno,93650,4055,FRE-A,1006742,Available,,,,,
CA,Fresno,Prather,93651,1674,FRE-A,1006742,Available,,,,,
CA,Fresno,Raisin City,93652,415,FRE-A,1006742,Available,,,,,
CA,Madera,Raymond,93653,1229,SAN-C,1006742,Available,,,,,
CA,Fresno,Reedley,93654,29776,FRE-A,1006742,Available,,,,,
CA,Fresno,Riverdale,93656,6313,FRE-A,1006742,Available,,,,,
CA,Fresno,Sanger,93657,34999,FRE-A,1006742,Available,,,,,
CA,Fresno,San Joaquin,93660,4675,FRE-A,1006742,Available,,,,,
CA,Fresno,Selma,93662,30237,FRE-A,1006742,Available,,,,,
CA,Fresno,Shaver Lake,93664,585,FRE-A,1006742,Available,,,,,
CA,Merced,South Dos Palos,93665,472,STO-A,1006742,Available,,,,,
CA,Tulare,Sultana,93666,692,VIS-A,1006742,Available,,,,,
CA,Fresno,Tollhouse,93667,2604,FRE-A,1006742,Available,,,,,
CA,Fresno,Tranquillity,93668,1118,FRE-A,1006742,Available,,,,,
CA,Madera,Wishon,93669,295,SAN-C,1006742,Available,,,,,
CA,Tulare,Traver,93673,713,VIS-A,1006742,Available,,,,,
CA,Fresno,Squaw Valley,93675,3721,FRE-A,1006742,Available,,,,,
CA,Fresno,Fresno,93701,12529,FRE-A,1006742,Available,,,,,
CA,Fresno,Fresno,93702,48607,FRE-A,1006742,Available,,,,,
CA,Fresno,Fresno,93703,31868,FRE-A,1006742,Available,,,,,
CA,Fresno,Fresno,93704,27156,FRE-A,1006742,Available,,,,,
